uid,created_date,survival_time,country,have_services,log_score,label
1414,2002-08-30,7435.0,-,0,-199833.49873295912,normal
1415,1998-04-25,9023.0,US,1,-199833.49873295912,normal
1416,2014-03-10,3225.0,US,1,-100652.65205617686,normal
1417,,,US,1,-199833.49873295912,normal
1418,2020-04-20,992.0,US,0,-15848.311120545886,normal
1419,2013-10-06,3380.0,SG,1,-100652.65205617686,normal
1420,2012-12-20,3670.0,US,1,-199833.49873295912,normal
1421,2003-06-11,7150.0,US,0,-25263.44465193851,normal
1422,2011-07-04,4205.0,US,0,-199833.49873295912,normal
1423,2008-06-27,5307.0,BR,1,-3753.386615781621,normal
1424,2012-04-17,3917.0,US,0,-149.0,normal
1425,2000-05-12,8275.0,US,1,-100652.65205617686,normal
1426,2019-04-17,1361.0,US,1,-199833.49873295912,normal
1427,2020-12-21,747.0,US,0,-15848.311120545886,normal
1428,2014-01-14,3280.0,US,0,-22283.92055845832,normal
1429,1998-03-11,9068.0,US,1,-5879.034919654398,normal
1430,1999-09-20,8510.0,US,0,-597.0,normal
1431,1990-09-18,11799.0,US,1,-25263.44465193851,normal
1432,2012-12-10,3680.0,-,1,-199833.49873295912,normal
1433,2016-08-15,2336.0,US,0,-16551.810345257974,normal
1434,2016-06-26,2386.0,US,1,-199833.49873295912,normal
1435,2007-08-29,5610.0,CA,0,-199833.49873295912,normal
1436,2014-03-21,3214.0,US,0,-100652.65205617686,normal
1437,2021-02-02,704.0,-,1,-199833.49873295912,normal
1438,2018-01-30,1803.0,US,0,-15848.311120545886,normal
1439,2018-02-26,1776.0,TR,0,-39.90138771133189,normal
1440,2022-09-16,113.0,US,0,-3554.45670521773,normal
1441,2002-08-16,7449.0,US,1,-100652.65205617686,normal
1442,2005-05-07,6454.0,US,1,-1361.1667866559435,normal
1443,2009-08-26,4882.0,CA,1,-199833.49873295912,normal
1444,1994-12-19,10246.0,US,1,-34411.32324619773,normal
1445,2009-07-31,4908.0,-,0,-199833.49873295912,normal
1446,2021-11-18,415.0,US,1,-100652.65205617686,normal
1447,2003-01-30,7282.0,US,0,-22.0,normal
1448,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1449,2013-04-16,3553.0,US,1,-549.0,normal
1450,2021-12-08,395.0,-,1,-199833.49873295912,normal
1451,1994-03-29,10511.0,US,0,-11391.59880261834,normal
1452,2022-09-19,110.0,-,0,-199833.49873295912,normal
1453,2015-07-24,2724.0,IE,0,-100652.65205617686,normal
1454,2018-10-01,1559.0,US,1,-100652.65205617686,normal
1455,1985-08-13,13661.0,US,1,-5581.0,normal
1456,2011-09-07,4140.0,US,0,-100652.65205617686,normal
1457,2020-07-09,912.0,-,0,-199833.49873295912,normal
1458,1994-05-12,10467.0,-,1,-199833.49873295912,normal
1459,2009-07-21,4918.0,US,1,-133.0,normal
1460,2014-08-25,3057.0,US,0,-22283.92055845832,normal
1461,2021-07-27,529.0,-,1,-199833.49873295912,normal
1462,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1463,2015-05-19,2790.0,US,0,-25069.14985239829,normal
1464,2003-06-30,7131.0,-,1,-199833.49873295912,normal
1465,2017-01-06,2192.0,US,0,-21332.51509335021,normal
1466,2013-08-22,3425.0,US,0,-22283.92055845832,normal
1467,2000-05-09,8278.0,US,0,-25069.14985239829,normal
1468,1997-09-19,9241.0,US,1,-100652.65205617686,normal
1469,2016-10-13,2277.0,CA,1,-199833.49873295912,normal
1470,2013-06-03,3505.0,US,1,-21332.51509335021,normal
1471,2003-06-11,7150.0,GB,1,-100652.65205617686,normal
1472,2016-01-14,2550.0,-,0,-199833.49873295912,normal
1473,2009-02-02,5087.0,US,0,-18489.60555084533,normal
1474,2004-11-10,6632.0,US,1,-11391.59880261834,normal
1475,2004-08-26,6708.0,SE,0,-44.0,normal
1476,2008-12-08,5143.0,US,0,-2654.92055845832,normal
1477,2004-02-23,6893.0,US,0,-21.0,normal
1478,2010-12-16,4405.0,US,1,-199833.49873295912,normal
1479,2022-01-24,348.0,US,1,-1817.30685281944,normal
1480,2006-08-25,5979.0,US,1,-106.0,normal
1481,2012-06-13,3860.0,TW,0,-1.0,normal
1482,1986-11-17,13200.0,US,0,-100652.65205617686,normal
1483,2015-01-29,2900.0,IN,1,-34411.32324619773,normal
1484,2010-01-03,4752.0,SG,1,-34411.32324619773,normal
1485,2020-04-01,1011.0,-,0,-199833.49873295912,normal
1486,2018-06-07,1675.0,-,1,-199833.49873295912,normal
1487,2012-08-14,3798.0,CA,1,-199833.49873295912,normal
1488,2005-03-24,6498.0,GB,1,-100652.65205617686,normal
1489,2019-12-17,1117.0,US,1,-100652.65205617686,normal
1490,2006-03-02,6155.0,US,0,-2625.5342640972003,normal
1491,2017-11-17,1877.0,US,1,-100652.65205617686,normal
1492,2009-10-22,4825.0,US,0,-13.0,normal
1493,2022-04-15,267.0,US,1,-199833.49873295912,normal
1494,2016-09-19,2301.0,HU,1,-10.0,normal
1495,1999-02-16,8726.0,US,1,-1817.30685281944,normal
1496,2018-03-22,1752.0,US,1,-16921.43165549624,normal
1497,2020-04-25,987.0,US,1,-199833.49873295912,normal
1498,1997-03-03,9441.0,US,1,-100652.65205617686,normal
1499,2016-08-30,2321.0,IR,1,-27.0,normal
1500,1998-08-13,8913.0,US,1,-100652.65205617686,normal
1501,1997-05-23,9360.0,DK,0,-37.0,normal
1502,2017-10-17,1908.0,NL,0,-10.0,normal
1503,2000-03-03,8345.0,US,0,-22283.92055845832,normal
1504,2009-12-28,4758.0,US,0,-100652.65205617686,normal
1505,1995-04-23,10121.0,US,1,-11391.59880261834,normal
1506,2005-10-19,6289.0,BE,1,-52.0,normal
1507,1998-05-01,9017.0,US,0,-25069.14985239829,normal
1508,2002-03-20,7598.0,US,0,-18489.60555084533,normal
1509,2009-02-17,5072.0,-,0,-199833.49873295912,normal
1510,2016-02-15,2518.0,US,1,-199833.49873295912,normal
1511,2021-08-05,520.0,CA,1,-199833.49873295912,normal
1512,2014-02-18,3245.0,AU,1,-100652.65205617686,normal
1513,2020-03-02,1041.0,US,0,-199833.49873295912,normal
1514,2005-11-17,6260.0,US,0,-100652.65205617686,normal
1515,2017-10-06,1919.0,US,0,-199833.49873295912,normal
1516,2004-09-13,6690.0,US,0,-15848.311120545886,normal
1517,2010-11-19,4432.0,US,0,-199833.49873295912,normal
1518,2015-01-23,2906.0,US,1,-25069.14985239829,normal
1519,2021-03-10,668.0,US,0,-18489.60555084533,normal
1520,2019-10-01,1194.0,US,1,-16551.810345257974,normal
1521,1996-08-08,9648.0,US,1,-100652.65205617686,normal
1522,1999-02-16,8726.0,US,0,-34411.32324619773,normal
1523,2011-07-13,4196.0,US,1,-199833.49873295912,normal
1524,2016-03-02,2502.0,IE,1,-100652.65205617686,normal
1525,1998-02-25,9082.0,US,1,-100652.65205617686,normal
1526,2008-05-24,5341.0,US,1,-100652.65205617686,normal
1527,2016-05-11,2432.0,CA,0,-199833.49873295912,normal
1528,2022-09-27,102.0,CA,0,-199833.49873295912,normal
1529,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1530,1985-06-27,13708.0,-,0,-199833.49873295912,normal
1531,2017-12-12,1852.0,-,1,-199833.49873295912,normal
1532,2002-05-16,7541.0,US,1,-8640.004267726446,normal
1533,2016-06-04,2408.0,US,1,-199833.49873295912,normal
1534,2020-04-28,984.0,US,0,-34411.32324619773,normal
1535,2006-01-12,6204.0,US,1,-3984.30685281944,normal
1536,2006-07-20,6015.0,-,0,-199833.49873295912,normal
1537,2017-05-07,2071.0,CA,0,-199833.49873295912,normal
1538,2021-08-16,509.0,-,1,-199833.49873295912,normal
1539,2016-09-05,2315.0,US,0,-8434.765893495403,normal
1540,2006-03-29,6128.0,US,0,-5847.048756281419,normal
1541,2011-11-24,4062.0,US,0,-25069.14985239829,normal
1542,2010-02-23,4701.0,US,1,-1880.515093350212,normal
1543,2011-10-27,4090.0,US,0,-8434.765893495403,normal
1544,2018-03-25,1749.0,CA,1,-199833.49873295912,normal
1545,2013-08-28,3419.0,US,0,-100652.65205617686,normal
1546,2017-03-12,2127.0,US,0,-15848.311120545886,normal
1547,2009-01-25,5095.0,-,1,-199833.49873295912,normal
1548,2016-01-15,2549.0,US,1,-2100.291949798898,normal
1549,2011-02-25,4334.0,US,1,-21332.51509335021,normal
1550,2020-03-26,1017.0,US,0,-15848.311120545886,normal
1551,1997-06-09,9343.0,SG,1,-16921.43165549624,normal
1552,2002-11-29,7344.0,US,1,-16551.810345257974,normal
1553,2019-10-14,1181.0,US,1,-199833.49873295912,normal
1554,2000-05-30,8257.0,US,0,-199833.49873295912,normal
1555,2005-09-12,6326.0,US,0,-109.0,normal
1556,2001-08-13,7817.0,-,1,-199833.49873295912,normal
1557,2006-11-10,5902.0,US,0,-34411.32324619773,normal
1558,2021-07-11,545.0,-,0,-199833.49873295912,normal
1559,2010-03-31,4665.0,US,1,-34411.32324619773,normal
1560,2011-10-27,4090.0,US,0,-8434.765893495403,normal
1561,2008-10-07,5205.0,US,1,-25263.44465193851,normal
1562,2006-05-08,6088.0,US,1,-11391.59880261834,normal
1563,2015-08-16,2701.0,US,0,-199833.49873295912,normal
1564,2000-12-27,8046.0,US,0,-16551.810345257974,normal
1565,2017-02-07,2160.0,CN,0,-1288.92055845832,normal
1566,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1567,2010-09-13,4499.0,RU,0,-1.0,normal
1568,2022-02-22,319.0,DE,1,-812.7373201229586,normal
1569,1997-11-03,9196.0,US,0,-16921.43165549624,normal
1570,2022-11-05,63.0,US,0,-5879.034919654398,normal
1571,2020-11-19,779.0,US,1,-34411.32324619773,normal
1572,2017-12-16,1848.0,US,1,-100652.65205617686,normal
1573,2003-07-31,7100.0,US,1,-353.30685281944005,normal
1574,2017-04-17,2091.0,US,1,-8640.004267726446,normal
1575,1999-08-07,8554.0,-,0,-199833.49873295912,normal
1576,2001-06-28,7863.0,-,0,-199833.49873295912,normal
1577,2000-04-04,8313.0,US,1,-4584.955477562276,normal
1578,2013-09-27,3389.0,DE,0,-1880.515093350212,normal
1579,2020-06-22,929.0,ES,1,-45.0,normal
1580,2009-11-16,4800.0,US,1,-160.30685281944005,normal
1581,2012-08-18,3794.0,US,1,-199833.49873295912,normal
1582,2017-06-26,2021.0,US,0,-2867.362413840274,normal
1583,2016-09-14,2306.0,SG,1,-16921.43165549624,normal
1584,1995-05-12,10102.0,US,1,-199833.49873295912,normal
1585,2002-08-19,7446.0,DE,0,-6936.950143992751,normal
1586,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1587,2002-07-08,7488.0,US,0,-25263.44465193851,normal
1588,2021-03-22,656.0,SG,1,-3554.45670521773,normal
1589,2021-09-16,478.0,US,1,-6936.950143992751,normal
1590,1997-01-13,9490.0,US,0,-100652.65205617686,normal
1591,1995-05-30,10084.0,US,0,-56.0,normal
1592,,,US,0,-11391.59880261834,normal
1593,2020-12-08,760.0,US,0,-15848.311120545886,normal
1594,2006-03-29,6128.0,US,0,-5847.048756281419,normal
1595,2006-05-31,6065.0,US,1,-387.9013877113319,normal
1596,2006-03-29,6128.0,US,0,-5847.048756281419,normal
1597,2015-08-24,2693.0,CA,0,-199833.49873295912,normal
1598,,,FR,0,-8736.17105438239,normal
1599,2014-05-06,3168.0,US,0,-100652.65205617686,normal
1600,2007-04-25,5736.0,US,0,-16921.43165549624,normal
1601,2006-03-14,6143.0,US,0,-2220.802775422664,normal
1602,2020-01-28,1075.0,US,0,-100652.65205617686,normal
1603,2021-02-15,691.0,FI,1,-33.0,normal
1604,2004-09-07,6696.0,PL,1,-5.0,normal
1605,2003-05-09,7183.0,-,1,-199833.49873295912,normal
1606,2013-07-10,3468.0,-,0,-199833.49873295912,normal
1607,1997-01-27,9476.0,US,1,-3.0,normal
1608,1998-06-15,8972.0,-,1,-199833.49873295912,normal
1609,2019-04-27,1351.0,US,1,-100652.65205617686,normal
1610,2015-12-27,2568.0,SG,1,-36.054089850944685,normal
1611,2019-10-16,1179.0,US,1,-2255.61370563888,normal
1612,2011-10-27,4090.0,US,0,-8434.765893495403,normal
1613,2021-10-11,453.0,NL,0,-16551.810345257974,normal
1614,2015-06-02,2776.0,CA,0,-8736.17105438239,normal
1615,2003-01-06,7306.0,US,0,-44.0,normal
1616,2014-03-13,3222.0,US,1,-199833.49873295912,normal
1617,,,-,1,-199833.49873295912,normal
1618,2019-05-09,1339.0,US,0,-15848.311120545886,normal
1619,1996-08-10,9646.0,US,1,-100652.65205617686,normal
1620,2015-03-26,2844.0,US,1,-199833.49873295912,normal
1621,2019-03-22,1387.0,US,1,-199833.49873295912,normal
1622,2020-06-16,935.0,US,1,-100652.65205617686,normal
1623,2020-04-02,1010.0,CY,0,-606.6327041700135,normal
1624,2003-02-03,7278.0,GB,0,-8736.17105438239,normal
1625,2009-12-21,4765.0,IE,0,-100652.65205617686,normal
1626,2005-02-05,6545.0,CA,0,-199833.49873295912,normal
1627,2004-12-07,6605.0,NL,0,-533.3905620875659,normal
1628,2020-03-28,1015.0,US,1,-199833.49873295912,normal
1629,1995-07-28,10025.0,US,1,-3984.30685281944,normal
1630,2013-05-07,3532.0,US,0,-34411.32324619773,normal
1631,2018-02-15,1787.0,US,1,-21332.51509335021,normal
1632,2020-06-22,929.0,NL,1,-16921.43165549624,normal
1633,1996-04-18,9760.0,US,0,-15848.311120545886,normal
1634,2016-05-05,2438.0,-,1,-199833.49873295912,normal
1635,2011-04-26,4274.0,US,1,-34411.32324619773,normal
1636,2020-08-12,878.0,CA,1,-8736.17105438239,normal
1637,2014-08-21,3061.0,US,1,-100652.65205617686,normal
1638,2019-06-05,1312.0,US,0,-25263.44465193851,normal
1639,2011-06-09,4230.0,FR,0,-8736.17105438239,normal
1640,2010-04-27,4638.0,-,0,-199833.49873295912,normal
1641,2014-01-28,3266.0,US,0,-25263.44465193851,normal
1642,2003-07-08,7123.0,US,1,-16551.810345257974,normal
1643,2000-05-19,8268.0,US,0,-7690.109628242104,normal
1644,2019-04-17,1361.0,DE,0,-626.208240530772,normal
1645,2000-03-03,8345.0,US,0,-22283.92055845832,normal
1646,2021-04-23,624.0,US,1,-5581.0,normal
1647,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1648,2015-12-29,2566.0,-,0,-199833.49873295912,normal
1649,2014-06-16,3127.0,SG,1,-8434.765893495403,normal
1650,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1651,2018-02-06,1796.0,US,1,-21332.51509335021,normal
1652,2000-01-28,8380.0,US,1,-34411.32324619773,normal
1653,2008-04-18,5377.0,US,1,-25263.44465193851,normal
1654,2004-04-14,6842.0,US,1,-355.0,normal
1655,1995-10-28,9933.0,US,1,-16551.810345257974,normal
1656,2010-04-28,4637.0,CN,0,-8.0,normal
1657,1997-08-27,9264.0,US,0,-18489.60555084533,normal
1658,,,CZ,1,-60.0,normal
1659,2020-05-05,977.0,-,0,-199833.49873295912,normal
1660,2008-11-07,5174.0,US,0,-22283.92055845832,normal
1661,2003-01-31,7281.0,DK,1,-4.0,normal
1662,2005-02-14,6536.0,-,1,-199833.49873295912,normal
1663,2021-11-30,403.0,CA,0,-199833.49873295912,normal
1664,2006-01-11,6205.0,US,1,-5853.054089850944,normal
1665,2018-05-24,1689.0,US,0,-15848.311120545886,normal
1666,1997-07-09,9313.0,CA,0,-199833.49873295912,normal
1667,2016-06-27,2385.0,US,1,-34411.32324619773,normal
1668,2017-04-09,2099.0,US,1,-27.0,normal
1669,1995-01-31,10203.0,US,1,-3984.30685281944,normal
1670,2004-02-16,6900.0,US,1,-34411.32324619773,normal
1671,2015-06-16,2762.0,-,0,-199833.49873295912,normal
1672,2003-11-14,6994.0,CA,0,-11.0,normal
1673,2012-12-03,3687.0,US,0,-100652.65205617686,normal
1674,1996-08-07,9649.0,US,1,-5853.054089850944,normal
1675,1995-02-07,10196.0,US,0,-11391.59880261834,normal
1676,2002-06-11,7515.0,US,0,-16551.810345257974,normal
1677,2019-02-11,1426.0,US,1,-199833.49873295912,normal
1678,2003-07-03,7128.0,US,1,-2298.208240530772,normal
1679,2001-12-14,7694.0,US,0,-133.0,normal
1680,2016-07-05,2377.0,US,1,-25069.14985239829,normal
1681,1999-10-13,8487.0,US,0,-2298.208240530772,normal
1682,2016-01-27,2537.0,US,1,-5847.048756281419,normal
1683,2000-12-16,8057.0,US,1,-1.0,normal
1684,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1685,2003-05-15,7177.0,JP,0,-100652.65205617686,normal
1686,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1687,2018-02-19,1783.0,NL,0,-2100.291949798898,normal
1688,1997-07-29,9293.0,US,0,-25263.44465193851,normal
1689,2021-12-10,393.0,JP,0,-43.95547756227658,normal
1690,2020-08-11,879.0,US,0,-5879.034919654398,normal
1691,2006-06-08,6057.0,US,0,-22283.92055845832,normal
1692,2002-01-15,7662.0,US,1,-100652.65205617686,normal
1693,1999-01-01,8772.0,-,1,-199833.49873295912,normal
1694,2016-12-02,2227.0,US,0,-100652.65205617686,normal
1695,2004-05-04,6822.0,US,1,-16921.43165549624,normal
1696,1997-05-22,9361.0,GB,1,-2.0,normal
1697,2021-03-16,662.0,US,1,-8640.004267726446,normal
1698,2010-01-19,4736.0,US,1,-2255.61370563888,normal
1699,2005-02-18,6532.0,US,1,-373.0,normal
1700,2009-09-28,4849.0,US,1,-4270.212508257218,normal
1701,2020-11-27,771.0,US,1,-3129.087976994572,normal
1702,2017-08-14,1972.0,-,1,-199833.49873295912,normal
1703,2015-03-07,2863.0,US,1,-18489.60555084533,normal
1704,2016-03-09,2495.0,CA,1,-100652.65205617686,normal
1705,1995-08-07,10015.0,US,0,-2867.362413840274,normal
1706,2012-07-27,3816.0,US,0,-34411.32324619773,normal
1707,2017-05-16,2062.0,US,0,-119.0,normal
1708,2015-03-30,2840.0,CA,1,-199833.49873295912,normal
1709,2014-06-24,3119.0,US,1,-100652.65205617686,normal
1710,2011-11-07,4079.0,US,1,-11391.59880261834,normal
1711,1998-09-26,8869.0,US,0,-25069.14985239829,normal
1712,2007-03-09,5783.0,US,0,-823.3068528194401,normal
1713,2019-03-04,1405.0,US,0,-199833.49873295912,normal
1714,2001-12-13,7695.0,US,1,-15848.311120545886,normal
1715,2014-02-02,3261.0,US,0,-22283.92055845832,normal
1716,1986-10-27,13221.0,US,0,-45.0,normal
1717,2016-08-01,2350.0,US,1,-100652.65205617686,normal
1718,2014-06-06,3137.0,US,0,-8434.765893495403,normal
1719,2000-09-28,8136.0,US,1,-1188.6137056388802,normal
1720,1996-09-23,9602.0,US,1,-25263.44465193851,normal
1721,2000-04-25,8292.0,US,1,-34411.32324619773,normal
1722,2017-04-17,2091.0,US,1,-8640.004267726446,normal
1723,2015-03-04,2866.0,US,0,-199833.49873295912,normal
1724,1998-10-17,8848.0,US,1,-34411.32324619773,normal
1725,2001-03-02,7981.0,US,1,-1272.30685281944,normal
1726,2009-11-03,4813.0,IE,1,-16551.810345257974,normal
1727,2018-04-05,1738.0,US,0,-15848.311120545886,normal
1728,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1729,2001-07-03,7858.0,KR,0,-1274.9013877113318,normal
1730,2016-06-03,2409.0,US,1,-3984.30685281944,normal
1731,2000-08-22,8173.0,-,1,-199833.49873295912,normal
1732,1998-09-23,8872.0,US,0,-22283.92055845832,normal
1733,2015-07-08,2740.0,US,0,-21332.51509335021,normal
1734,2001-11-01,7737.0,US,1,-5853.054089850944,normal
1735,2013-05-03,3536.0,US,1,-199833.49873295912,normal
1736,2004-01-26,6921.0,US,0,-11391.59880261834,normal
1737,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1738,2016-08-17,2334.0,CA,0,-199833.49873295912,normal
1739,2021-07-16,540.0,-,1,-199833.49873295912,normal
1740,2021-02-04,702.0,US,0,-199833.49873295912,normal
1741,2004-02-05,6911.0,-,1,-199833.49873295912,normal
1742,2020-11-03,795.0,US,0,-34411.32324619773,normal
1743,1996-12-29,9505.0,KR,0,-886.0,normal
1744,2005-10-01,6307.0,KR,0,-1274.9013877113318,normal
1745,2017-08-10,1976.0,US,1,-199833.49873295912,normal
1746,1999-12-23,8416.0,US,1,-100652.65205617686,normal
1747,2001-10-25,7744.0,US,0,-1188.6137056388802,normal
1748,2017-04-06,2102.0,-,1,-199833.49873295912,normal
1749,2015-01-01,2928.0,US,0,-199833.49873295912,normal
1750,2002-01-24,7653.0,US,0,-16921.43165549624,normal
1751,2013-06-03,3505.0,US,1,-100652.65205617686,normal
1752,2013-02-02,3626.0,US,0,-18489.60555084533,normal
1753,2010-01-28,4727.0,-,0,-199833.49873295912,normal
1754,2019-03-05,1404.0,CA,1,-199833.49873295912,normal
1755,1993-01-05,10959.0,US,0,-34411.32324619773,normal
1756,1986-06-02,13368.0,US,0,-72.0,normal
1757,2019-01-23,1445.0,ZA,0,-11.0,normal
1758,2000-03-20,8328.0,US,1,-194.0,normal
1759,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1760,,,US,0,-1308.0,normal
1761,2006-03-27,6130.0,US,0,-25263.44465193851,normal
1762,2011-06-13,4226.0,FR,1,-8736.17105438239,normal
1763,2000-01-13,8395.0,US,1,-34411.32324619773,normal
1764,2006-09-06,5967.0,FI,1,-12.0,normal
1765,2006-06-05,6060.0,-,0,-199833.49873295912,normal
1766,2016-01-26,2538.0,US,1,-1817.30685281944,normal
1767,2012-12-12,3678.0,-,0,-199833.49873295912,normal
1768,2019-03-25,1384.0,GB,1,-8736.17105438239,normal
1769,2005-04-12,6479.0,US,1,-1188.6137056388802,normal
1770,1999-09-17,8513.0,US,1,-100652.65205617686,normal
1771,2018-03-16,1758.0,US,1,-25069.14985239829,normal
1772,2008-05-21,5344.0,US,1,-199833.49873295912,normal
1773,2007-06-17,5683.0,US,0,-4584.955477562276,normal
1774,2019-03-27,1382.0,US,1,-350.4782114229509,normal
1775,2015-01-05,2924.0,CA,0,-199833.49873295912,normal
1776,,,US,1,-21332.51509335021,normal
1777,2004-02-24,6892.0,US,1,-199833.49873295912,normal
1778,2006-07-08,6027.0,-,0,-199833.49873295912,normal
1779,2000-01-19,8389.0,US,0,-2100.291949798898,normal
1780,1997-03-06,9438.0,US,1,-100652.65205617686,normal
1781,2000-03-03,8345.0,US,0,-22283.92055845832,normal
1782,2007-06-11,5689.0,US,0,-100652.65205617686,normal
1783,1985-08-13,13661.0,US,1,-144.0,normal
1784,2001-08-07,7823.0,ID,0,-1.0,normal
1785,,,US,1,-100652.65205617686,normal
1786,2015-06-24,2754.0,US,1,-536.0,normal
1787,2002-01-09,7668.0,US,0,-115.0,normal
1788,1994-12-14,10251.0,US,0,-25069.14985239829,normal
1789,2007-11-30,5517.0,US,1,-7690.109628242104,normal
1790,1998-11-02,8832.0,US,1,-80.0,normal
1791,1985-06-27,13708.0,US,0,-3984.30685281944,normal
1792,2000-09-15,8149.0,US,0,-15848.311120545886,normal
1793,1999-03-01,8713.0,US,1,-11391.59880261834,normal
1794,2002-09-10,7424.0,US,0,-16551.810345257974,normal
1795,2000-01-10,8398.0,US,0,-2867.362413840274,normal
1796,2020-05-17,965.0,CA,1,-199833.49873295912,normal
1797,2019-09-30,1195.0,US,0,-16921.43165549624,normal
1798,2019-03-20,1389.0,US,1,-100652.65205617686,normal
1799,2017-09-25,1930.0,CA,1,-199833.49873295912,normal
1800,1994-06-25,10423.0,US,1,-8.0,normal
1801,2000-01-20,8388.0,US,0,-803.9013877113318,normal
1802,2022-07-20,171.0,US,1,-199833.49873295912,normal
1803,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1804,1998-03-30,9049.0,IE,1,-100652.65205617686,normal
1805,2019-01-17,1451.0,US,0,-25069.14985239829,normal
1806,2021-11-25,408.0,-,0,-199833.49873295912,normal
1807,2010-04-22,4643.0,MK,0,-1.0,normal
1808,2000-05-19,8268.0,US,1,-25263.44465193851,normal
1809,2015-01-13,2916.0,-,0,-199833.49873295912,normal
1810,2016-05-22,2421.0,-,1,-199833.49873295912,normal
1811,1995-08-09,10013.0,US,1,-25069.14985239829,normal
1812,2012-11-23,3697.0,US,1,-100652.65205617686,normal
1813,2015-05-07,2802.0,US,1,-6219.291949798898,normal
1814,2013-03-08,3592.0,US,0,-25263.44465193851,normal
1815,2021-03-16,662.0,US,1,-22283.92055845832,normal
1816,2009-07-31,4908.0,-,0,-199833.49873295912,normal
1817,2006-04-02,6124.0,US,1,-34411.32324619773,normal
1818,2019-05-30,1318.0,US,1,-100652.65205617686,normal
1819,2019-09-04,1221.0,FI,1,-1.0,normal
1820,2022-09-10,119.0,-,0,-199833.49873295912,normal
1821,2005-09-16,6322.0,US,1,-25263.44465193851,normal
1822,1986-03-19,13443.0,US,1,-25263.44465193851,normal
1823,1996-10-11,9584.0,US,1,-25263.44465193851,normal
1824,2009-08-10,4898.0,US,1,-25069.14985239829,normal
1825,2009-01-27,5093.0,-,1,-199833.49873295912,normal
1826,2006-07-25,6010.0,US,0,-1880.515093350212,normal
1827,1997-12-31,9138.0,US,1,-100652.65205617686,normal
1828,2011-10-27,4090.0,US,0,-8434.765893495403,normal
1829,2019-01-24,1444.0,US,1,-199833.49873295912,normal
1830,2014-01-17,3277.0,FR,0,-167.6137056388801,normal
1831,2021-05-02,615.0,GB,0,-827.3609426703847,normal
1832,2016-03-30,2474.0,US,1,-21332.51509335021,normal
1833,2000-01-28,8380.0,US,1,-34411.32324619773,normal
1834,2009-09-18,4859.0,US,0,-21332.51509335021,normal
1835,2019-01-17,1451.0,PL,1,-1.0,normal
1836,2019-08-09,1247.0,US,1,-6607.894054526099,normal
1837,2008-02-19,5436.0,US,0,-18489.60555084533,normal
1838,2004-08-02,6732.0,US,1,-1024.30685281944,normal
1839,2009-12-23,4763.0,CN,1,-1288.92055845832,normal
1840,2007-03-24,5768.0,US,1,-34411.32324619773,normal
1841,2008-04-11,5384.0,US,0,-6607.894054526099,normal
1842,2022-02-08,333.0,-,0,-199833.49873295912,normal
1843,1995-11-07,9923.0,CA,1,-199833.49873295912,normal
1844,,,US,1,-199833.49873295912,normal
1845,1999-09-27,8503.0,US,0,-680.0,normal
1846,2012-04-01,3933.0,SE,0,-74.6137056388801,normal
1847,2010-11-20,4431.0,US,0,-100652.65205617686,normal
1848,2000-07-31,8195.0,US,0,-8640.004267726446,normal
1849,1991-09-25,11427.0,US,1,-100652.65205617686,normal
1850,2009-03-02,5059.0,US,0,-717.0879769945718,normal
1851,2011-04-17,4283.0,US,0,-199833.49873295912,normal
1852,1995-10-17,9944.0,US,0,-2.0,normal
1853,2014-02-27,3236.0,GB,1,-510.9013877113319,normal
1854,2011-06-28,4211.0,US,0,-357.10962824210384,normal
1855,2003-04-11,7211.0,US,0,-16921.43165549624,normal
1856,2004-12-31,6581.0,-,0,-199833.49873295912,normal
1857,2011-12-01,4055.0,US,1,-25263.44465193851,normal
1858,1995-03-14,10161.0,US,0,-25.0,normal
1859,2021-02-10,696.0,DE,0,-100652.65205617686,normal
1860,2003-06-21,7140.0,US,1,-100652.65205617686,normal
1861,2009-05-22,4978.0,US,1,-11.0,normal
1862,2008-11-09,5172.0,NZ,1,-15.0,normal
1863,2017-06-01,2046.0,US,0,-21332.51509335021,normal
1864,2021-11-01,432.0,US,1,-25263.44465193851,normal
1865,1997-09-29,9231.0,US,1,-3129.087976994572,normal
1866,2019-05-19,1329.0,US,0,-6936.950143992751,normal
1867,2021-01-01,736.0,US,0,-16921.43165549624,normal
1868,2015-11-26,2599.0,US,1,-21332.51509335021,normal
1869,2017-03-27,2112.0,US,1,-199833.49873295912,normal
1870,2017-12-04,1860.0,-,1,-199833.49873295912,normal
1871,1994-06-04,10444.0,US,1,-597.0,normal
1872,2006-05-25,6071.0,US,0,-100652.65205617686,normal
